latitude,longitude,sst_celsius
9.5643,79.3347,6.82
9.5643,79.4001,6.84
9.5643,79.4656,8.0
9.5643,79.5311,5.04
9.5643,79.5965,9.34
9.5643,79.7275,7.97
9.5643,79.793,6.69
9.5643,79.9239,7.46
9.5643,79.9894,7.88
9.5643,80.0549,12.2
9.5643,80.5132,2.96
9.5643,80.5786,3.09
9.5643,80.6441,3.14
9.4988,66.633,2.31
9.4988,66.6985,2.21
9.4988,66.7639,2.21
9.4988,66.8294,2.16
9.4988,66.8949,2.31
9.4988,66.9603,2.27
9.4988,67.0258,2.29
9.4988,67.0913,2.31
9.4988,67.2877,2.11
9.4988,67.3532,2.35
9.4988,67.4841,2.32
9.4988,67.5496,2.31
9.4988,67.6151,2.32
9.4988,67.6805,2.27
9.4988,67.746,2.27
9.4988,67.877,2.3
9.4988,67.9424,2.31
9.4988,68.0079,2.33
9.4988,68.2043,2.36
9.4988,68.2698,2.32
9.4988,68.3353,2.32
9.4988,68.4007,2.32
9.4988,68.4662,2.66
9.4988,68.5317,2.46
9.4988,68.7281,2.22
9.4988,68.7936,2.39
9.4988,69.1209,2.26
9.4988,69.1864,2.36
9.4988,69.2519,2.23
9.4988,69.3174,2.24
9.4988,69.3828,2.17
9.4988,69.4483,2.28
9.4988,69.5138,2.25
9.4988,69.7102,2.13
9.4988,69.7757,2.24
9.4988,69.8411,2.36
9.4988,69.9066,2.29
9.4988,70.0376,2.38
9.4988,70.103,2.3
9.4988,70.3649,2.28
9.4988,70.4304,2.24
9.4988,76.1265,2.52
9.4988,76.192,2.65
9.4988,76.2574,4.63
9.4988,79.0073,5.38
9.4988,79.0728,17.28
9.4988,79.1382,13.91
9.4988,79.2037,10.36
9.4988,79.2692,7.19
9.4988,79.3347,5.56
9.4988,79.4001,7.35
9.4988,79.4656,7.5
9.4988,79.5311,11.06
9.4988,79.5965,9.31
9.4988,79.793,6.06
9.4988,79.8584,6.63
9.4988,79.9239,7.2
9.4988,79.9894,7.17
9.4988,80.0549,10.1
9.4988,80.1203,21.06
9.4334,66.633,2.31
9.4334,66.6985,2.3
9.4334,66.7639,2.15
9.4334,66.8294,2.23
9.4334,66.8949,2.23
9.4334,66.9603,2.25
9.4334,67.0258,2.26
9.4334,67.0913,2.27
9.4334,67.2222,2.37
9.4334,67.3532,2.31
9.4334,67.4187,2.34
9.4334,67.6151,2.53
9.4334,67.6805,2.23
9.4334,67.746,2.3
9.4334,67.8115,2.29
9.4334,67.877,2.42
9.4334,67.9424,2.21
9.4334,68.0079,2.35
9.4334,68.0734,2.37
9.4334,68.2698,2.43
9.4334,68.4662,2.33
9.4334,68.5317,2.3
9.4334,68.5972,2.32
9.4334,68.6626,2.15
9.4334,68.7281,2.31
9.4334,68.7936,2.26
9.4334,68.859,2.25
9.4334,68.9245,2.25
9.4334,68.99,2.27
9.4334,69.0555,2.3
9.4334,69.2519,2.26
9.4334,69.3828,2.29
9.4334,69.4483,2.28
9.4334,69.5138,2.21
9.4334,69.6447,2.28
9.4334,69.7102,2.26
9.4334,69.7757,2.26
9.4334,69.8411,2.34
9.4334,69.9066,2.22
9.4334,69.9721,2.25
9.4334,70.1685,2.49
9.4334,70.3649,2.27
9.4334,70.4304,2.32
9.4334,76.2574,3.1
9.4334,79.0073,6.37
9.4334,79.0728,6.91
9.4334,79.1382,6.54
9.4334,79.2037,7.97
9.4334,79.2692,10.72
9.4334,79.3347,6.24
9.4334,79.4001,5.33
9.4334,79.4656,5.48
9.4334,79.5311,6.65
9.4334,79.5965,8.74
9.4334,79.662,10.74
9.4334,79.7275,6.14
9.4334,79.793,5.2
9.4334,79.8584,5.5
9.4334,79.9239,5.25
9.4334,79.9894,6.9
9.3679,66.7639,2.21
9.3679,66.8294,2.34
9.3679,66.8949,2.21
9.3679,67.0258,2.29
9.3679,67.1568,2.45
9.3679,67.2222,2.28
9.3679,67.2877,2.32
9.3679,67.3532,2.36
9.3679,67.6805,2.32
9.3679,67.746,2.3
9.3679,67.8115,2.29
9.3679,67.877,2.27
9.3679,68.4662,2.45
9.3679,68.5317,2.35
9.3679,68.5972,2.39
9.3679,68.6626,2.21
9.3679,68.7281,2.3
9.3679,68.7936,2.25
9.3679,68.859,2.23
9.3679,68.9245,2.28
9.3679,68.99,2.28
9.3679,69.0555,2.27
9.3679,69.1209,2.45
9.3679,69.3828,2.36
9.3679,69.5138,2.32
9.3679,69.7757,2.23
9.3679,69.8411,2.21
9.3679,69.9066,2.25
9.3679,69.9721,2.24
9.3679,70.103,2.28
9.3679,70.3649,2.32
9.3679,70.4304,2.24
9.3679,76.2574,3.14
9.3679,79.0728,4.85
9.3679,79.1382,6.55
9.3679,79.2037,9.43
9.3679,79.2692,10.29
9.3679,79.3347,7.36
9.3679,79.4001,6.76
9.3679,79.4656,6.84
9.3679,79.5311,7.35
9.3679,79.5965,9.43
9.3679,79.662,13.23
9.3679,79.7275,7.97
9.3679,79.793,4.56
9.3679,79.8584,6.01
9.3679,79.9239,6.29
9.3679,79.9894,7.93
9.3024,66.502,2.23
9.3024,66.5675,2.25
9.3024,66.6985,2.2
9.3024,66.7639,2.34
9.3024,66.8294,2.25
9.3024,66.8949,2.17
9.3024,66.9603,2.24
9.3024,67.0913,2.33
9.3024,67.3532,2.48
9.3024,67.4187,2.33
9.3024,67.4841,2.24
9.3024,67.5496,2.34
9.3024,67.6151,2.14
9.3024,67.6805,2.23
9.3024,67.746,2.18
9.3024,67.8115,2.32
9.3024,68.1388,2.43
9.3024,68.5317,2.43
9.3024,68.5972,2.33
9.3024,68.6626,2.33
9.3024,68.859,2.28
9.3024,68.99,2.35
9.3024,69.1209,2.25
9.3024,69.2519,2.55
9.3024,69.3174,2.37
9.3024,69.7102,2.14
9.3024,69.7757,2.31
9.3024,69.8411,2.24
9.3024,69.9066,2.26
9.3024,69.9721,2.27
9.3024,70.0376,2.25
9.3024,70.103,2.4
9.3024,70.1685,2.2
9.3024,70.234,2.61
9.3024,70.4304,2.34
9.3024,76.2574,3.43
9.3024,76.3229,4.48
9.3024,79.2037,8.09
9.3024,79.4001,6.77
9.3024,79.4656,6.98
9.3024,79.5311,7.06
9.3024,79.5965,6.72
9.3024,79.662,7.31
9.3024,79.7275,7.84
9.3024,79.793,6.12
9.3024,79.8584,6.39
9.3024,79.9239,4.52
9.2369,66.502,2.15
9.2369,66.633,2.29
9.2369,66.6985,2.28
9.2369,66.7639,2.22
9.2369,66.8294,2.27
9.2369,67.0913,2.26
9.2369,67.1568,2.16
9.2369,67.2222,2.32
9.2369,67.2877,2.33
9.2369,67.3532,2.38
9.2369,67.5496,2.03
9.2369,67.6151,2.32
9.2369,67.6805,2.31
9.2369,68.0734,2.46
9.2369,68.5317,2.33
9.2369,68.5972,2.23
9.2369,68.6626,2.26
9.2369,68.859,2.31
9.2369,69.1209,2.31
9.2369,69.1864,2.26
9.2369,69.2519,2.26
9.2369,69.3174,2.29
9.2369,69.3828,2.66
9.2369,69.5792,2.33
9.2369,69.6447,2.28
9.2369,69.7102,2.26
9.2369,69.8411,2.28
9.2369,69.9066,2.75
9.2369,69.9721,2.26
9.2369,70.0376,2.2
9.2369,70.1685,2.25
9.2369,70.234,2.33
9.2369,70.2994,2.28
9.2369,76.3229,3.77
9.2369,76.3884,12.79
9.2369,78.8763,5.5
9.2369,79.0728,6.64
9.2369,79.1382,14.88
9.2369,79.2692,9.7
9.2369,79.5311,8.14
9.2369,79.5965,10.11
9.2369,79.662,7.82
9.2369,79.7275,6.17
9.2369,79.793,5.5
9.2369,79.8584,7.02
9.2369,79.9239,5.69
9.2369,79.9894,13.69
9.1715,66.4366,2.15
9.1715,66.502,2.27
9.1715,66.5675,2.22
9.1715,66.633,2.22
9.1715,66.6985,2.25
9.1715,66.7639,2.26
9.1715,66.8294,2.25
9.1715,66.8949,2.25
9.1715,66.9603,2.33
9.1715,67.0258,2.3
9.1715,67.0913,2.24
9.1715,67.1568,2.18
9.1715,67.2222,2.28
9.1715,67.2877,2.32
9.1715,67.4841,2.34
9.1715,67.5496,2.19
9.1715,67.6151,2.31
9.1715,67.6805,2.3
9.1715,67.877,2.26
9.1715,68.0734,2.44
9.1715,68.2043,2.32
9.1715,68.3353,2.24
9.1715,68.4007,2.36
9.1715,68.4662,2.36
9.1715,68.5317,2.3
9.1715,68.5972,2.28
9.1715,68.6626,2.21
9.1715,68.7281,2.25
9.1715,68.7936,2.35
9.1715,68.9245,2.33
9.1715,69.1209,2.42
9.1715,69.1864,2.26
9.1715,69.2519,2.25
9.1715,69.3174,2.27
9.1715,69.3828,2.43
9.1715,69.5138,2.32
9.1715,69.5792,2.29
9.1715,69.7102,2.28
9.1715,69.7757,2.25
9.1715,69.9066,2.23
9.1715,69.9721,2.27
9.1715,70.0376,2.26
9.1715,70.103,2.23
9.1715,70.1685,2.28
9.1715,70.234,2.38
9.1715,70.2994,2.16
9.1715,70.3649,2.17
9.1715,76.3229,3.46
9.1715,76.3884,3.88
9.1715,78.6799,27.3
9.1715,78.7454,16.38
9.1715,78.8763,9.4
9.1715,78.9418,15.44
9.1715,79.0073,5.81
9.1715,79.0728,4.28
9.1715,79.1382,4.83
9.1715,79.2037,9.63
9.1715,79.2692,6.78
9.1715,79.3347,5.59
9.1715,79.4001,5.69
9.1715,79.4656,8.34
9.1715,79.5311,6.62
9.1715,79.5965,14.71
9.1715,79.662,13.97
9.1715,79.7275,16.45
9.1715,79.793,10.68
9.1715,79.8584,10.83
9.1715,79.9239,21.87
9.1715,79.9894,22.26
9.106,66.4366,3.35
9.106,66.5675,2.21
9.106,66.6985,2.19
9.106,66.7639,2.23
9.106,66.8294,2.2
9.106,66.8949,2.23
9.106,66.9603,2.25
9.106,67.0258,2.24
9.106,67.0913,2.21
9.106,67.1568,2.26
9.106,67.2222,2.29
9.106,67.2877,2.28
9.106,67.3532,2.28
9.106,67.4187,2.24
9.106,67.4841,2.27
9.106,67.6151,2.28
9.106,67.746,2.35
9.106,68.2043,2.36
9.106,68.2698,2.32
9.106,68.5317,2.16
9.106,68.5972,2.27
9.106,68.6626,2.04
9.106,68.7281,2.27
9.106,68.859,2.32
9.106,68.9245,2.27
9.106,68.99,2.24
9.106,69.0555,2.25
9.106,69.1864,2.29
9.106,69.2519,2.21
9.106,69.3174,2.23
9.106,69.3828,2.25
9.106,69.4483,2.12
9.106,69.5138,2.25
9.106,69.5792,2.25
9.106,69.7757,2.24
9.106,69.8411,2.26
9.106,69.9721,2.23
9.106,70.0376,2.21
9.106,70.1685,2.26
9.106,70.234,2.33
9.106,70.2994,2.18
9.106,76.2574,2.76
9.106,76.3229,3.16
9.106,76.3884,3.26
9.106,76.4539,3.1
9.106,78.4835,10.49
9.106,78.549,21.5
9.106,78.6145,12.85
9.106,78.8763,4.54
9.106,79.0073,3.74
9.106,79.0728,5.56
9.106,79.1382,8.77
9.106,79.2037,10.36
9.106,79.3347,3.59
9.106,79.4001,3.62
9.106,79.4656,7.65
9.106,79.5311,55.1
9.106,79.5965,26.68
9.106,79.9239,69.74
9.106,79.9894,33.66
9.0405,66.4366,2.66
9.0405,66.5675,2.32
9.0405,66.7639,2.23
9.0405,66.8294,2.47
9.0405,66.8949,2.21
9.0405,66.9603,2.23
9.0405,67.0258,2.25
9.0405,67.0913,2.23
9.0405,67.1568,2.26
9.0405,67.3532,2.28
9.0405,67.4187,2.37
9.0405,67.4841,2.29
9.0405,67.6151,2.32
9.0405,67.746,2.33
9.0405,67.8115,2.5
9.0405,68.2043,2.42
9.0405,68.2698,2.35
9.0405,68.3353,2.33
9.0405,68.4007,2.32
9.0405,68.4662,2.52
9.0405,68.5972,2.29
9.0405,68.6626,2.51
9.0405,68.7281,2.26
9.0405,68.7936,2.27
9.0405,68.859,2.67
9.0405,68.9245,2.35
9.0405,68.99,2.23
9.0405,69.0555,2.26
9.0405,69.1864,2.24
9.0405,69.2519,2.22
9.0405,69.3174,2.22
9.0405,69.3828,2.23
9.0405,69.4483,2.22
9.0405,69.5138,2.21
9.0405,69.5792,2.23
9.0405,69.6447,2.24
9.0405,69.7102,2.26
9.0405,69.8411,2.27
9.0405,70.103,2.41
9.0405,70.1685,2.28
9.0405,70.234,2.27
9.0405,70.4304,2.37
9.0405,76.2574,2.9
9.0405,76.3229,2.68
9.0405,76.3884,2.8
9.0405,76.4539,3.22
9.0405,78.3526,5.49
9.0405,79.0073,4.77
9.0405,79.0728,7.67
9.0405,79.1382,3.8
9.0405,79.2037,3.02
9.0405,79.2692,3.02
9.0405,79.3347,3.04
9.0405,79.4001,2.8
9.0405,79.4656,2.88
9.0405,79.5311,3.79
9.0405,79.5965,10.98
9.0405,79.662,10.63
9.0405,79.7275,135.93
8.9751,66.4366,2.2
8.9751,66.502,2.26
8.9751,66.5675,2.3
8.9751,66.8294,2.25
8.9751,66.8949,2.33
8.9751,67.2877,2.3
8.9751,67.3532,2.26
8.9751,67.4187,2.27
8.9751,67.4841,2.27
8.9751,67.5496,2.29
8.9751,67.6151,2.27
8.9751,67.6805,2.34
8.9751,67.746,2.29
8.9751,68.2043,2.37
8.9751,68.3353,2.32
8.9751,68.6626,2.29
8.9751,68.7281,2.24
8.9751,68.7936,2.24
8.9751,68.9245,2.21
8.9751,68.99,2.21
8.9751,69.0555,2.22
8.9751,69.1864,2.27
8.9751,69.2519,2.22
8.9751,69.3174,2.19
8.9751,69.3828,2.23
8.9751,69.4483,2.23
8.9751,69.5138,2.23
8.9751,69.5792,2.22
8.9751,69.6447,2.25
8.9751,69.7102,2.25
8.9751,69.8411,2.27
8.9751,69.9066,2.28
8.9751,69.9721,2.27
8.9751,70.0376,2.21
8.9751,70.1685,2.32
8.9751,70.4304,2.3
8.9751,78.418,3.16
8.9751,78.4835,2.69
8.9751,78.549,3.21
8.9751,78.6145,2.53
8.9751,78.6799,2.7
8.9751,78.7454,2.58
8.9751,78.8109,2.56
8.9751,78.8763,2.93
8.9751,78.9418,2.89
8.9751,79.0073,3.11
8.9751,79.0728,2.63
8.9751,79.1382,2.57
8.9751,79.2037,2.62
8.9751,79.2692,2.69
8.9751,79.3347,2.67
8.9751,79.4001,3.0
8.9751,79.4656,3.06
8.9751,79.5311,3.23
8.9751,79.5965,3.58
8.9751,79.662,4.28
8.9751,79.7275,7.32
8.9751,79.793,13.56
8.9096,66.4366,2.27
8.9096,66.633,2.25
8.9096,66.7639,2.25
8.9096,66.8294,2.24
8.9096,66.8949,2.24
8.9096,66.9603,2.27
8.9096,67.0258,2.3
8.9096,67.1568,2.19
8.9096,67.3532,2.28
8.9096,67.4187,2.25
8.9096,67.4841,2.27
8.9096,67.5496,2.26
8.9096,67.6151,2.28
8.9096,67.6805,2.33
8.9096,67.877,2.49
8.9096,68.2698,2.33
8.9096,68.3353,2.25
8.9096,68.4007,2.18
8.9096,68.4662,2.28
8.9096,68.6626,2.12
8.9096,68.7281,2.17
8.9096,68.7936,2.13
8.9096,68.9245,2.21
8.9096,68.99,2.2
8.9096,69.0555,2.23
8.9096,69.1209,2.22
8.9096,69.2519,2.21
8.9096,69.3174,2.21
8.9096,69.4483,2.27
8.9096,69.5138,2.22
8.9096,69.6447,2.45
8.9096,69.7102,2.23
8.9096,69.7757,2.28
8.9096,69.8411,2.24
8.9096,69.9066,2.28
8.9096,69.9721,2.25
8.9096,70.0376,2.28
8.9096,70.103,2.28
8.9096,70.234,2.35
8.9096,70.2994,2.41
8.9096,70.4304,2.33
8.9096,78.2871,2.82
8.9096,78.418,2.52
8.9096,78.4835,2.49
8.9096,78.549,2.48
8.9096,78.6145,2.5
8.9096,78.6799,2.43
8.9096,78.7454,2.5
8.9096,78.8109,2.62
8.9096,78.8763,2.54
8.9096,78.9418,2.53
8.9096,79.0073,2.62
8.9096,79.0728,2.53
8.9096,79.1382,2.6
8.9096,79.2037,2.6
8.9096,79.2692,2.57
8.9096,79.3347,2.56
8.9096,79.4001,2.66
8.9096,79.4656,2.87
8.9096,79.5311,2.96
8.9096,79.5965,3.12
8.9096,79.662,3.54
8.9096,79.793,10.21
8.9096,79.8584,19.25
8.8441,66.3711,2.16
8.8441,66.4366,2.24
8.8441,66.7639,2.18
8.8441,66.8294,2.21
8.8441,66.8949,2.22
8.8441,66.9603,2.24
8.8441,67.4187,2.25
8.8441,67.4841,2.24
8.8441,67.5496,2.11
8.8441,67.6151,2.25
8.8441,67.6805,2.28
8.8441,67.746,2.34
8.8441,67.8115,2.36
8.8441,67.877,2.42
8.8441,67.9424,2.46
8.8441,68.0734,2.49
8.8441,68.2698,2.24
8.8441,68.3353,2.38
8.8441,68.4007,2.28
8.8441,68.4662,2.33
8.8441,68.5317,2.32
8.8441,68.7936,2.25
8.8441,68.859,2.19
8.8441,68.9245,2.2
8.8441,68.99,2.22
8.8441,69.1864,2.21
8.8441,69.2519,2.21
8.8441,69.3174,2.2
8.8441,69.3828,2.29
8.8441,69.4483,2.21
8.8441,69.5138,2.23
8.8441,69.6447,2.19
8.8441,69.7102,2.26
8.8441,69.7757,2.23
8.8441,69.8411,2.34
8.8441,69.9721,2.18
8.8441,70.103,2.26
8.8441,70.1685,2.24
8.8441,70.2994,2.29
8.8441,70.4304,2.09
8.8441,76.5193,3.74
8.8441,76.5848,4.17
8.8441,78.2216,22.71
8.8441,78.2871,3.2
8.8441,78.3526,2.47
8.8441,78.418,2.41
8.8441,78.4835,2.55
8.8441,78.549,2.54
8.8441,78.6145,2.62
8.8441,78.6799,2.58
8.8441,78.7454,2.74
8.8441,78.8109,2.56
8.8441,78.8763,2.45
8.8441,78.9418,2.55
8.8441,79.0073,2.64
8.8441,79.0728,2.54
8.8441,79.1382,2.54
8.8441,79.2037,2.51
8.8441,79.2692,2.52
8.8441,79.3347,2.54
8.8441,79.4001,2.79
8.8441,79.4656,2.58
8.8441,79.5311,2.95
8.8441,79.5965,2.97
8.8441,79.662,2.9
8.8441,79.7275,2.99
8.7786,66.3711,3.31
8.7786,66.5675,2.31
8.7786,66.633,2.22
8.7786,66.6985,2.2
8.7786,66.7639,2.21
8.7786,66.8949,2.18
8.7786,66.9603,2.22
8.7786,67.0258,2.27
8.7786,67.1568,2.31
8.7786,67.2222,2.31
8.7786,67.2877,2.27
8.7786,67.4187,2.24
8.7786,67.4841,2.22
8.7786,67.5496,2.21
8.7786,67.6151,2.24
8.7786,67.6805,2.28
8.7786,67.746,2.33
8.7786,67.8115,2.33
8.7786,67.877,2.35
8.7786,67.9424,2.21
8.7786,68.1388,2.32
8.7786,68.2043,2.33
8.7786,68.2698,2.45
8.7786,68.3353,2.24
8.7786,68.4007,2.25
8.7786,68.4662,2.24
8.7786,68.5317,2.24
8.7786,68.5972,2.46
8.7786,68.6626,2.24
8.7786,68.7281,2.23
8.7786,68.7936,2.23
8.7786,68.859,2.18
8.7786,68.9245,2.2
8.7786,68.99,2.25
8.7786,69.1209,2.22
8.7786,69.2519,2.22
8.7786,69.3174,2.2
8.7786,69.3828,2.19
8.7786,69.4483,2.22
8.7786,69.5138,2.24
8.7786,69.5792,2.24
8.7786,70.1685,2.29
8.7786,76.5193,2.52
8.7786,76.5848,2.62
8.7786,78.2216,15.05
8.7786,78.2871,2.78
8.7786,78.3526,2.5
8.7786,78.418,2.52
8.7786,78.4835,2.48
8.7786,78.549,2.49
8.7786,78.6145,2.51
8.7786,78.6799,2.47
8.7786,78.7454,2.65
8.7786,78.8109,2.65
8.7786,78.8763,2.62
8.7786,78.9418,2.51
8.7786,79.0073,2.48
8.7786,79.0728,2.43
8.7786,79.1382,2.54
8.7786,79.2037,2.54
8.7786,79.2692,2.5
8.7786,79.3347,2.47
8.7786,79.4001,2.52
8.7786,79.4656,3.14
8.7786,79.5311,2.54
8.7786,79.5965,2.6
8.7786,79.662,2.94
8.7786,79.7275,3.13
8.7786,79.793,3.83
8.7132,66.3711,2.66
8.7132,66.502,2.27
8.7132,66.5675,2.21
8.7132,66.633,2.16
8.7132,66.6985,2.19
8.7132,66.7639,2.19
8.7132,66.8294,2.2
8.7132,66.8949,2.2
8.7132,67.0258,2.24
8.7132,67.1568,2.28
8.7132,67.2222,2.26
8.7132,67.2877,2.3
8.7132,67.4187,2.22
8.7132,67.4841,2.23
8.7132,67.5496,2.22
8.7132,67.6151,2.24
8.7132,67.6805,2.27
8.7132,67.877,2.36
8.7132,68.0079,2.39
8.7132,68.1388,2.15
8.7132,68.2043,2.32
8.7132,68.2698,2.3
8.7132,68.3353,2.22
8.7132,68.4007,2.23
8.7132,68.4662,2.21
8.7132,68.5317,2.24
8.7132,68.5972,2.24
8.7132,68.7281,2.21
8.7132,68.7936,2.2
8.7132,68.859,2.2
8.7132,68.9245,2.19
8.7132,68.99,2.27
8.7132,69.0555,2.27
8.7132,69.2519,2.22
8.7132,69.3174,2.19
8.7132,69.3828,2.14
8.7132,69.4483,2.25
8.7132,69.5138,2.25
8.7132,69.5792,2.23
8.7132,69.6447,2.45
8.7132,69.7102,2.28
8.7132,69.7757,2.24
8.7132,69.8411,2.18
8.7132,69.9066,2.22
8.7132,70.0376,2.62
8.7132,70.1685,2.27
8.7132,70.234,2.27
8.7132,70.2994,2.29
8.7132,70.3649,2.26
8.7132,76.5848,2.6
8.7132,76.6503,3.08
8.7132,78.2216,19.01
8.7132,78.2871,2.66
8.7132,78.3526,2.58
8.7132,78.418,2.4
8.7132,78.4835,2.4
8.7132,78.549,2.36
8.7132,78.6145,2.47
8.7132,78.6799,2.41
8.7132,78.7454,2.45
8.7132,78.8109,2.46
8.7132,78.8763,2.47
8.7132,78.9418,2.6
8.7132,79.0073,2.47
8.7132,79.0728,2.43
8.7132,79.1382,2.45
8.7132,79.2037,2.5
8.7132,79.2692,2.48
8.7132,79.3347,2.48
8.7132,79.4001,2.51
8.7132,79.4656,2.53
8.7132,79.5311,2.41
8.7132,79.5965,2.54
8.7132,79.662,2.79
8.7132,79.7275,3.85
8.7132,79.793,3.3
8.6477,66.3711,2.24
8.6477,66.502,2.31
8.6477,66.633,2.23
8.6477,66.6985,2.19
8.6477,66.7639,2.19
8.6477,66.8294,2.19
8.6477,66.8949,2.21
8.6477,66.9603,2.24
8.6477,67.2222,2.25
8.6477,67.2877,2.28
8.6477,67.3532,2.24
8.6477,67.4187,2.22
8.6477,67.4841,2.24
8.6477,67.5496,2.24
8.6477,67.6151,2.28
8.6477,67.6805,2.32
8.6477,67.877,2.5
8.6477,68.2043,2.29
8.6477,68.2698,2.39
8.6477,68.3353,2.21
8.6477,68.4007,2.36
8.6477,68.4662,2.2
8.6477,68.5317,2.31
8.6477,68.5972,2.27
8.6477,68.6626,2.22
8.6477,68.7936,2.3
8.6477,68.9245,2.18
8.6477,69.2519,2.23
8.6477,69.3174,2.24
8.6477,69.3828,2.22
8.6477,69.4483,2.24
8.6477,69.5138,2.21
8.6477,69.5792,2.22
8.6477,69.6447,2.24
8.6477,69.7102,2.25
8.6477,69.7757,2.25
8.6477,69.9066,2.21
8.6477,69.9721,2.18
8.6477,70.1685,2.25
8.6477,70.234,2.23
8.6477,70.2994,2.19
8.6477,70.3649,2.38
8.6477,76.5193,2.6
8.6477,76.5848,3.02
8.6477,76.6503,3.3
8.6477,76.7158,3.0
8.6477,78.2871,2.49
8.6477,78.3526,2.38
8.6477,78.418,2.36
8.6477,78.4835,2.38
8.6477,78.549,2.42
8.6477,78.6145,2.39
8.6477,78.6799,2.32
8.6477,78.7454,2.38
8.6477,78.8109,2.39
8.6477,78.8763,2.47
8.6477,78.9418,2.42
8.6477,79.0073,2.4
8.6477,79.0728,2.46
8.6477,79.1382,2.49
8.6477,79.2037,2.5
8.6477,79.2692,2.44
8.6477,79.3347,2.41
8.6477,79.4001,2.51
8.6477,79.4656,2.44
8.6477,79.5311,2.39
8.6477,79.5965,2.4
8.6477,79.662,2.77
8.6477,79.7275,3.4
8.6477,79.793,3.77
8.5822,66.4366,2.28
8.5822,66.7639,2.22
8.5822,66.8294,2.19
8.5822,66.8949,2.22
8.5822,66.9603,2.24
8.5822,67.0913,2.25
8.5822,67.2222,2.26
8.5822,67.2877,2.25
8.5822,67.3532,2.25
8.5822,67.4841,2.12
8.5822,67.5496,2.26
8.5822,67.6151,2.31
8.5822,67.6805,2.35
8.5822,68.0734,2.5
8.5822,68.2043,2.25
8.5822,68.2698,2.23
8.5822,68.3353,2.26
8.5822,68.4007,2.23
8.5822,68.4662,2.25
8.5822,68.5317,2.23
8.5822,68.5972,2.74
8.5822,68.6626,2.17
8.5822,68.7281,2.2
8.5822,68.7936,2.39
8.5822,68.99,2.24
8.5822,69.0555,2.23
8.5822,69.1864,2.34
8.5822,69.2519,2.24
8.5822,69.3174,2.23
8.5822,69.3828,2.3
8.5822,69.5138,2.28
8.5822,69.6447,2.22
8.5822,69.7102,2.24
8.5822,69.7757,2.23
8.5822,69.9066,2.28
8.5822,69.9721,2.26
8.5822,70.0376,2.16
8.5822,70.103,2.17
8.5822,70.1685,2.28
8.5822,70.234,2.23
8.5822,70.4304,2.2
8.5822,76.5193,2.57
8.5822,76.5848,2.68
8.5822,76.6503,3.3
8.5822,76.7158,3.13
8.5822,76.7812,2.89
8.5822,78.2216,2.7
8.5822,78.2871,2.9
8.5822,78.3526,2.62
8.5822,78.418,2.5
8.5822,78.4835,2.58
8.5822,78.549,2.53
8.5822,78.6145,2.42
8.5822,78.6799,2.33
8.5822,78.7454,2.31
8.5822,78.8109,2.41
8.5822,78.8763,2.59
8.5822,78.9418,2.48
8.5822,79.0073,2.49
8.5822,79.0728,2.42
8.5822,79.1382,2.45
8.5822,79.2037,2.44
8.5822,79.2692,2.48
8.5822,79.3347,2.44
8.5822,79.4001,2.42
8.5822,79.4656,2.42
8.5822,79.5311,2.33
8.5822,79.5965,2.36
8.5822,79.662,2.55
8.5822,79.7275,3.27
8.5167,66.7639,2.23
8.5167,66.8294,2.24
8.5167,66.8949,2.23
8.5167,66.9603,2.23
8.5167,67.0258,2.26
8.5167,67.0913,2.24
8.5167,67.1568,2.25
8.5167,67.2222,2.27
8.5167,67.2877,2.24
8.5167,67.3532,2.22
8.5167,67.4187,2.13
8.5167,67.4841,2.27
8.5167,67.5496,2.27
8.5167,67.6151,2.3
8.5167,67.6805,2.37
8.5167,67.746,2.38
8.5167,68.2043,2.33
8.5167,68.2698,2.27
8.5167,68.3353,2.24
8.5167,68.4007,2.27
8.5167,68.5972,2.2
8.5167,68.6626,2.26
8.5167,68.7936,2.2
8.5167,68.99,2.21
8.5167,69.0555,2.21
8.5167,69.1864,2.23
8.5167,69.2519,2.26
8.5167,69.3828,2.33
8.5167,69.6447,2.19
8.5167,69.7102,2.49
8.5167,69.7757,2.26
8.5167,69.9066,2.23
8.5167,70.103,2.17
8.5167,70.1685,2.33
8.5167,70.234,2.13
8.5167,70.2994,2.18
8.5167,70.3649,2.33
8.5167,76.5193,2.55
8.5167,76.5848,2.81
8.5167,76.6503,2.74
8.5167,76.7158,3.4
8.5167,76.7812,3.22
8.5167,76.8467,3.1
8.5167,78.1562,200.66
8.5167,78.2216,3.0
8.5167,78.2871,2.9
8.5167,78.3526,2.48
8.5167,78.418,2.55
8.5167,78.4835,2.56
8.5167,78.549,2.39
8.5167,78.6145,2.4
8.5167,78.6799,2.34
8.5167,78.7454,2.36
8.5167,78.8109,2.38
8.5167,78.8763,2.6
8.5167,78.9418,2.47
8.5167,79.0073,2.55
8.5167,79.0728,2.51
8.5167,79.1382,2.5
8.5167,79.2037,2.46
8.5167,79.2692,2.49
8.5167,79.3347,2.41
8.5167,79.4001,2.32
8.5167,79.4656,2.26
8.5167,79.5311,2.27
8.5167,79.5965,2.28
8.5167,79.662,2.41
8.5167,79.7275,2.8
8.4513,66.502,2.25
8.4513,67.0258,2.26
8.4513,67.0913,2.28
8.4513,67.1568,2.36
8.4513,67.2222,2.33
8.4513,67.2877,2.25
8.4513,67.5496,2.3
