latitude,longitude,chlorophyll_mgm3
14.3439,68.9245,0.4807
14.3439,69.4483,0.565
14.3439,69.5138,0.6073
14.3439,69.5792,0.5305
14.3439,69.6447,0.5197
14.3439,69.7102,0.4461
14.3439,69.9721,0.503
14.3439,70.0376,0.4906
14.3439,70.103,0.6748
14.3439,70.1685,0.6293
14.3439,70.3649,0.6266
14.3439,70.5613,0.351
14.3439,70.6923,0.4066
14.2784,67.4841,0.8718
14.2784,67.5496,0.6227
14.2784,67.746,0.6953
14.2784,67.8115,0.4741
14.2784,67.877,0.587
14.2784,67.9424,0.5296
14.2784,68.0079,0.4754
14.2784,68.0734,0.5601
14.2784,68.2698,0.4
14.2784,68.5317,0.4365
14.2784,68.7281,0.4582
14.2784,68.7936,0.4146
14.2784,68.859,0.3844
14.2784,68.9245,0.4705
14.2784,69.3828,0.5829
14.2784,69.5138,0.717
14.2784,69.5792,0.4606
14.2784,69.6447,0.5205
14.2784,69.7102,0.4596
14.2784,69.7757,0.4962
14.2784,69.9721,0.6128
14.2784,70.0376,0.615
14.2784,70.103,0.5235
14.2784,70.1685,0.7014
14.2784,70.4304,0.3646
14.2784,70.4959,0.3357
14.2784,70.5613,0.5457
14.2784,70.6268,0.3176
14.2784,70.6923,0.3504
14.2784,70.7578,0.3557
14.213,67.4841,0.7011
14.213,67.5496,0.7699
14.213,67.6151,0.6018
14.213,67.6805,0.5433
14.213,67.746,0.5223
14.213,67.8115,0.5434
14.213,67.877,0.4992
14.213,67.9424,0.575
14.213,68.0079,0.961
14.213,68.0734,0.4457
14.213,68.1388,0.4116
14.213,68.2043,0.3931
14.213,68.2698,0.3908
14.213,68.5972,0.5531
14.213,68.7936,0.5745
14.213,68.859,0.3847
14.213,68.9245,0.4605
14.213,68.99,0.4826
14.213,69.1864,0.4373
14.213,69.2519,0.4044
14.213,69.3174,0.4423
14.213,69.3828,0.5254
14.213,69.4483,0.4276
14.213,69.5792,0.4459
14.213,69.6447,0.4841
14.213,69.9066,0.5579
14.213,70.0376,0.4421
14.213,70.103,0.4741
14.213,70.1685,0.6599
14.213,70.234,0.4633
14.213,70.2994,0.4783
14.213,70.3649,0.3573
14.213,70.4304,0.3818
14.213,70.4959,0.3711
14.213,70.5613,0.3573
14.213,70.6268,0.4521
14.213,70.7578,0.3612
14.213,70.8232,0.3663
14.1475,67.4841,0.6093
14.1475,67.6151,0.6544
14.1475,67.6805,0.6167
14.1475,67.746,0.5268
14.1475,67.8115,0.5481
14.1475,67.877,0.5561
14.1475,67.9424,0.8579
14.1475,68.0079,0.4867
14.1475,68.0734,0.528
14.1475,68.2043,0.4016
14.1475,68.2698,0.4501
14.1475,68.6626,0.7074
14.1475,68.7281,0.5905
14.1475,68.7936,0.3691
14.1475,68.859,0.3853
14.1475,68.99,0.4571
14.1475,69.0555,0.5155
14.1475,69.1209,0.4067
14.1475,69.1864,0.4018
14.1475,69.2519,0.3699
14.1475,69.3174,0.3995
14.1475,69.4483,0.3806
14.1475,69.5138,0.4861
14.1475,69.5792,0.4229
14.1475,69.7102,0.5453
14.1475,69.8411,0.5741
14.1475,69.9066,0.5331
14.1475,70.103,0.4136
14.1475,70.1685,0.3753
14.1475,70.234,0.3969
14.1475,70.2994,0.3774
14.1475,70.3649,0.3476
14.1475,70.4304,0.4006
14.1475,70.4959,0.3726
14.1475,70.5613,0.3338
14.1475,70.6268,0.3584
14.1475,70.6923,0.3567
14.1475,70.7578,0.4436
14.1475,70.8232,0.4112
14.082,67.5496,0.6343
14.082,67.6151,0.7506
14.082,67.6805,0.6544
14.082,67.746,0.6079
14.082,67.8115,0.572
14.082,67.877,0.5349
14.082,67.9424,0.5631
14.082,68.0079,0.5494
14.082,68.6626,0.5797
14.082,68.7281,0.3813
14.082,68.7936,0.3358
14.082,68.859,0.3443
14.082,68.9245,0.4071
14.082,68.99,0.4685
14.082,69.0555,0.6758
14.082,69.1209,0.6506
14.082,69.2519,0.6796
14.082,69.3174,0.4589
14.082,69.3828,0.447
14.082,69.4483,0.4854
14.082,69.5792,0.5274
14.082,69.9721,0.4756
14.082,70.0376,0.4114
14.082,70.103,0.4392
14.082,70.1685,0.3544
14.082,70.234,0.3633
14.082,70.2994,0.3801
14.082,70.3649,0.3731
14.082,70.4959,0.4958
14.082,70.6268,0.3496
14.082,70.6923,0.3821
14.082,70.7578,0.4053
14.0165,67.4841,0.5795
14.0165,67.6151,0.6168
14.0165,67.6805,0.6085
14.0165,67.877,0.7043
14.0165,68.0079,0.6228
14.0165,68.0734,0.4489
14.0165,68.1388,0.4647
14.0165,68.2043,0.5506
14.0165,68.6626,0.453
14.0165,68.7281,0.5051
14.0165,68.7936,0.4005
14.0165,68.9245,0.8285
14.0165,69.2519,0.9971
14.0165,69.3174,0.5704
14.0165,69.3828,0.5019
14.0165,69.4483,0.4977
14.0165,69.5138,0.5148
14.0165,69.7102,0.7156
14.0165,69.7757,0.3935
14.0165,70.103,0.4152
14.0165,70.1685,0.3682
14.0165,70.234,0.3283
14.0165,70.2994,0.3
14.0165,70.4304,0.3399
14.0165,70.4959,0.3253
14.0165,70.5613,0.4231
14.0165,70.6268,0.3802
14.0165,70.6923,0.3823
14.0165,70.7578,0.3534
13.9511,67.4187,0.5122
13.9511,67.6151,0.6027
13.9511,67.6805,0.6059
13.9511,67.746,0.5871
13.9511,67.8115,0.6616
13.9511,67.877,0.6552
13.9511,67.9424,0.6592
13.9511,68.0079,0.5753
13.9511,68.0734,0.5564
13.9511,68.1388,0.4017
13.9511,68.2043,0.3661
13.9511,68.5972,0.5496
13.9511,68.7281,0.5472
13.9511,68.9245,0.372
13.9511,68.99,0.4137
13.9511,69.1864,0.7604
13.9511,69.2519,0.4695
13.9511,69.3174,0.4729
13.9511,69.3828,0.5306
13.9511,69.4483,0.5863
13.9511,69.5138,0.4379
13.9511,69.5792,0.3658
13.9511,69.7757,0.3379
13.9511,69.8411,0.3473
13.9511,69.9721,0.3486
13.9511,70.1685,0.3797
13.9511,70.2994,0.4985
13.9511,70.3649,0.3898
13.9511,70.4304,0.8734
13.9511,70.4959,0.3713
13.9511,70.5613,0.4404
13.9511,70.6268,0.3907
13.9511,70.6923,0.3795
13.9511,70.7578,0.5916
13.8856,67.4187,0.7494
13.8856,67.4841,0.6687
13.8856,67.5496,0.6777
13.8856,67.6151,0.6624
13.8856,67.746,0.6893
13.8856,67.8115,0.637
13.8856,67.877,0.6347
13.8856,67.9424,0.6551
13.8856,68.0079,0.7398
13.8856,68.0734,0.7104
13.8856,68.1388,0.4233
13.8856,68.4662,0.4794
13.8856,68.5317,0.4398
13.8856,68.5972,0.4302
13.8856,68.6626,0.4586
13.8856,68.7281,0.4655
13.8856,68.7936,0.3487
13.8856,68.859,0.349
13.8856,68.9245,0.3718
13.8856,69.0555,0.4798
13.8856,69.1209,0.4421
13.8856,69.1864,0.3921
13.8856,69.2519,0.3796
13.8856,69.3174,0.4222
13.8856,69.3828,0.4028
13.8856,69.4483,0.4218
13.8856,69.5138,0.4569
13.8856,69.5792,0.6328
13.8856,69.7102,0.339
13.8856,69.7757,0.3607
13.8856,69.9721,0.5705
13.8856,70.1685,0.7677
13.8856,70.234,0.4578
13.8856,70.2994,0.547
13.8856,70.3649,0.4272
13.8856,70.4304,0.4008
13.8856,70.5613,0.4363
13.8856,70.6268,0.3916
13.8856,70.6923,0.4012
13.8856,70.7578,0.4741
13.8201,67.4187,0.5886
13.8201,67.4841,0.5217
13.8201,67.5496,0.6686
13.8201,67.746,0.8251
13.8201,67.8115,0.7542
13.8201,67.877,0.4955
13.8201,67.9424,0.6907
13.8201,68.0079,0.6928
13.8201,68.2698,0.4504
13.8201,68.3353,0.4749
13.8201,68.4007,0.3992
13.8201,68.4662,0.4841
13.8201,68.5972,0.3352
13.8201,68.6626,0.3297
13.8201,68.7281,0.3445
13.8201,68.7936,0.337
13.8201,68.859,0.3299
13.8201,68.9245,0.3524
13.8201,69.0555,0.4648
13.8201,69.1209,0.5177
13.8201,69.1864,0.4813
13.8201,69.5138,0.5813
13.8201,69.8411,0.513
13.8201,70.0376,0.3826
13.8201,70.103,0.3904
13.8201,70.1685,0.3663
13.8201,70.234,0.4743
13.8201,70.2994,0.3745
13.8201,70.3649,0.4614
13.8201,70.4304,0.3596
13.8201,70.5613,0.4539
13.8201,70.6268,0.4001
13.8201,70.6923,0.398
13.8201,70.7578,0.3836
13.7546,67.4187,0.5154
13.7546,67.4841,0.5137
13.7546,67.5496,0.5548
13.7546,67.6151,0.676
13.7546,67.6805,0.5691
13.7546,67.746,0.596
13.7546,67.8115,0.6051
13.7546,67.877,0.6462
13.7546,67.9424,0.7004
13.7546,68.0079,0.5332
13.7546,68.2043,0.6331
13.7546,68.2698,0.636
13.7546,68.3353,0.426
13.7546,68.4007,0.3803
13.7546,68.4662,0.3639
13.7546,68.5317,0.4151
13.7546,68.5972,0.3845
13.7546,68.6626,0.375
13.7546,68.7281,0.3737
13.7546,68.7936,0.3831
13.7546,68.859,0.3896
13.7546,68.9245,0.4584
13.7546,68.99,0.403
13.7546,69.0555,0.3833
13.7546,69.1209,0.5193
13.7546,69.1864,0.3545
13.7546,69.3174,0.3173
13.7546,69.3828,0.5594
13.7546,69.7102,0.3964
13.7546,69.8411,0.3603
13.7546,69.9066,0.3573
13.7546,69.9721,0.3924
13.7546,70.0376,0.4644
13.7546,70.103,0.3577
13.7546,70.1685,0.3885
13.7546,70.234,0.3639
13.7546,70.3649,0.4247
13.7546,70.4959,0.4631
13.7546,70.7578,0.4331
13.6892,67.4187,0.4338
13.6892,67.4841,0.4049
13.6892,67.5496,0.4011
13.6892,67.6151,0.5734
13.6892,67.6805,0.512
13.6892,67.746,0.6024
13.6892,67.8115,0.3926
13.6892,67.877,0.69
13.6892,67.9424,0.6289
13.6892,68.0079,0.6722
13.6892,68.0734,1.055
13.6892,68.2043,0.7048
13.6892,68.2698,0.6207
13.6892,68.3353,0.5627
13.6892,68.4007,0.4994
13.6892,68.4662,0.3871
13.6892,68.5972,0.3789
13.6892,68.6626,0.3806
13.6892,68.7281,0.3628
13.6892,68.7936,0.3782
13.6892,68.859,0.3856
13.6892,68.9245,0.3851
13.6892,68.99,0.3874
13.6892,69.0555,0.3675
13.6892,69.1209,0.3752
13.6892,69.1864,0.456
13.6892,69.3174,0.532
13.6892,69.3828,0.4242
13.6892,69.5138,0.4119
13.6892,69.7102,0.3701
13.6892,69.7757,0.6103
13.6892,69.8411,0.3301
13.6892,69.9066,0.3832
13.6892,69.9721,0.5402
13.6892,70.0376,0.3909
13.6892,70.103,0.4066
13.6892,70.1685,0.3732
13.6892,70.234,0.3734
13.6892,70.2994,0.3974
13.6892,70.3649,0.4108
13.6892,70.4304,0.4239
13.6892,70.4959,0.4242
13.6892,70.5613,0.3761
13.6892,70.6923,0.4762
13.6892,70.7578,0.4508
13.6237,67.3532,0.9098
13.6237,67.4187,0.5117
13.6237,67.4841,0.518
13.6237,67.5496,0.5429
13.6237,67.6151,0.582
13.6237,67.6805,0.5637
13.6237,67.746,1.2394
13.6237,67.8115,0.5149
13.6237,67.877,0.5559
13.6237,67.9424,0.5087
13.6237,68.0079,0.5225
13.6237,68.0734,0.6192
13.6237,68.1388,0.6884
13.6237,68.2043,0.6577
13.6237,68.2698,0.5124
13.6237,68.3353,0.5112
13.6237,68.4007,0.4331
13.6237,68.4662,0.428
13.6237,68.5317,0.6778
13.6237,68.5972,0.3746
13.6237,68.6626,0.3711
13.6237,68.7281,0.349
13.6237,68.7936,0.3749
13.6237,68.859,0.3712
13.6237,68.9245,0.3899
13.6237,68.99,0.3751
13.6237,69.1864,0.5579
13.6237,69.4483,0.3797
13.6237,69.5792,0.4283
13.6237,69.6447,0.3968
13.6237,69.7102,0.4498
13.6237,69.7757,0.4079
13.6237,69.8411,0.3555
13.6237,69.9066,0.3457
13.6237,69.9721,0.3553
13.6237,70.0376,0.542
13.6237,70.103,0.3799
13.6237,70.1685,0.4098
13.6237,70.234,0.3913
13.6237,70.3649,0.4158
13.6237,70.6268,0.4479
13.6237,70.6923,0.4493
13.6237,70.7578,0.5896
13.5582,67.3532,0.4713
13.5582,67.4187,0.4738
13.5582,67.4841,0.5208
13.5582,67.5496,0.6374
13.5582,67.6151,0.594
13.5582,67.6805,0.4637
13.5582,67.746,0.4582
13.5582,67.8115,0.5632
13.5582,68.0079,0.4583
13.5582,68.0734,0.6167
13.5582,68.2698,0.8488
13.5582,68.3353,0.4575
13.5582,68.4007,0.3887
13.5582,68.4662,0.3634
13.5582,68.5317,0.358
13.5582,68.5972,0.4051
13.5582,68.6626,0.4256
13.5582,68.7281,0.4035
13.5582,68.7936,0.4293
13.5582,68.859,0.3996
13.5582,68.9245,0.6046
13.5582,68.99,0.4162
13.5582,69.1209,0.4271
13.5582,69.1864,0.4079
13.5582,69.2519,0.3308
13.5582,69.3828,0.6855
13.5582,69.4483,0.3809
13.5582,69.7102,0.3449
13.5582,69.7757,0.3564
13.5582,69.8411,0.3445
13.5582,69.9066,0.353
13.5582,69.9721,0.3616
13.5582,70.0376,0.3686
13.5582,70.103,0.3334
13.5582,70.1685,0.3617
13.5582,70.234,0.3431
13.5582,70.2994,0.5603
13.5582,70.4304,0.3481
13.5582,70.5613,0.6614
13.5582,70.6268,0.4959
13.5582,70.6923,0.4276
13.4927,67.3532,0.6257
13.4927,67.4187,0.5696
13.4927,67.5496,0.6324
13.4927,67.6805,0.503
13.4927,67.746,0.4703
13.4927,67.8115,0.4344
13.4927,67.877,0.3931
13.4927,67.9424,0.3851
13.4927,68.0079,0.3772
13.4927,68.0734,0.373
13.4927,68.2043,0.2953
13.4927,68.3353,0.6798
13.4927,68.4007,0.3681
13.4927,68.4662,0.3899
13.4927,68.5317,0.3374
13.4927,68.5972,0.3619
13.4927,68.6626,0.3519
13.4927,68.7281,0.3638
13.4927,68.7936,0.3953
13.4927,68.859,0.3999
13.4927,68.9245,0.3924
13.4927,68.99,0.4003
13.4927,69.0555,0.3508
13.4927,69.1209,0.3897
13.4927,69.1864,0.3944
13.4927,69.2519,0.3661
13.4927,69.3174,0.4329
13.4927,69.3828,0.4006
13.4927,69.5138,0.3886
13.4927,69.6447,0.591
13.4927,69.7102,0.402
13.4927,69.7757,0.3881
13.4927,69.8411,0.3496
13.4927,69.9066,0.3674
13.4927,69.9721,0.3713
13.4927,70.0376,0.3506
13.4927,70.103,0.3233
13.4927,70.1685,0.3627
13.4927,70.3649,0.4122
13.4927,70.4304,0.4223
13.4927,70.6923,0.637
13.4273,67.2877,2.1608
13.4273,67.3532,0.5918
13.4273,67.4187,0.5768
13.4273,67.4841,0.6515
13.4273,67.5496,0.6313
13.4273,67.6151,0.5575
13.4273,67.6805,0.4298
13.4273,67.746,0.3983
13.4273,67.8115,0.3894
13.4273,67.877,0.4024
13.4273,67.9424,0.3672
13.4273,68.0734,0.3297
13.4273,68.1388,0.3624
13.4273,68.2043,0.8877
13.4273,68.2698,0.3308
13.4273,68.3353,0.3475
13.4273,68.5317,0.3529
13.4273,68.5972,0.3617
13.4273,68.6626,0.3587
13.4273,68.7281,0.4249
13.4273,68.7936,0.3708
13.4273,68.859,0.3648
13.4273,68.9245,0.4919
13.4273,68.99,0.3747
13.4273,69.0555,0.399
13.4273,69.1209,0.399
13.4273,69.1864,0.0763
13.4273,69.2519,0.3967
13.4273,69.3174,0.38
13.4273,69.3828,0.3762
13.4273,69.5138,0.3535
13.4273,69.7102,0.4253
13.4273,69.7757,0.397
13.4273,69.8411,0.3335
13.4273,69.9066,0.359
13.4273,69.9721,0.368
13.4273,70.0376,0.3327
13.4273,70.103,0.334
13.4273,70.1685,0.3631
13.4273,70.234,0.3471
13.4273,70.2994,0.3833
13.4273,70.3649,0.4015
13.4273,70.4304,0.3469
13.4273,70.5613,0.429
13.3618,67.2877,2.592
13.3618,67.3532,0.8072
13.3618,67.4187,0.547
13.3618,67.4841,0.4612
13.3618,67.5496,0.4224
13.3618,67.6151,0.5032
13.3618,67.6805,0.3627
13.3618,67.746,0.4649
13.3618,67.8115,0.5414
13.3618,67.877,0.4095
13.3618,67.9424,0.3692
13.3618,68.0079,0.33
13.3618,68.1388,0.3528
13.3618,68.2043,0.4083
13.3618,68.2698,0.461
13.3618,68.4007,0.1646
13.3618,68.4662,0.373
13.3618,68.5317,0.3593
13.3618,68.5972,0.4256
13.3618,68.6626,0.3588
13.3618,68.7281,0.3678
13.3618,68.7936,0.6772
13.3618,68.859,0.3721
13.3618,68.9245,0.3779
13.3618,68.99,0.3994
13.3618,69.0555,0.3931
13.3618,69.1209,0.4031
13.3618,69.1864,0.367
13.3618,69.3174,0.4046
13.3618,69.7102,0.4191
13.3618,69.7757,0.4024
13.3618,69.8411,0.4708
13.3618,69.9066,0.42
13.3618,69.9721,0.3326
13.3618,70.0376,0.3406
13.3618,70.103,0.3376
13.3618,70.1685,0.3566
13.3618,70.234,0.3702
13.3618,70.2994,0.4666
13.3618,70.3649,0.3138
13.3618,70.4304,0.3305
13.3618,70.6268,0.3903
13.3618,70.6923,0.3895
13.2963,67.2877,0.7231
13.2963,67.4187,0.3613
13.2963,67.4841,0.3668
13.2963,67.5496,0.3667
13.2963,67.6151,0.3863
13.2963,67.6805,0.4672
13.2963,67.8115,0.466
13.2963,67.877,0.4306
13.2963,67.9424,0.3899
13.2963,68.0079,0.3236
13.2963,68.1388,0.3526
13.2963,68.2043,0.5531
13.2963,68.2698,0.4465
13.2963,68.3353,0.3661
13.2963,68.4007,0.3326
13.2963,68.4662,0.3369
13.2963,68.5317,0.3509
13.2963,68.5972,0.3586
13.2963,68.6626,0.3429
13.2963,68.7281,0.3781
13.2963,68.7936,0.3992
13.2963,68.859,0.411
13.2963,68.9245,0.4091
13.2963,68.99,0.3787
13.2963,69.0555,0.3788
13.2963,69.1209,0.3562
13.2963,69.1864,0.3712
13.2963,69.2519,0.4002
13.2963,69.3174,0.8009
13.2963,69.3828,0.3549
13.2963,69.4483,0.3222
13.2963,69.6447,0.614
13.2963,69.7102,0.3885
13.2963,69.7757,0.3823
13.2963,69.8411,0.3763
13.2963,69.9066,0.4646
13.2963,69.9721,0.3585
13.2963,70.0376,0.3449
13.2963,70.103,0.317
13.2963,70.1685,0.3928
13.2963,70.234,0.5384
13.2963,70.2994,0.4262
13.2963,70.3649,0.3372
13.2963,70.4304,0.3257
13.2963,70.5613,0.4156
13.2963,70.6923,0.3462
13.2309,67.2877,0.3465
13.2309,67.3532,0.3306
13.2309,67.4187,0.3579
13.2309,67.4841,0.3472
13.2309,67.5496,0.3407
13.2309,67.6151,0.4222
13.2309,67.6805,0.4268
13.2309,67.746,0.4545
13.2309,67.8115,0.4546
13.2309,67.877,0.4091
13.2309,67.9424,0.3552
13.2309,68.0079,0.3732
13.2309,68.0734,0.3535
13.2309,68.2043,0.371
13.2309,68.2698,0.7694
13.2309,68.3353,0.3622
13.2309,68.4007,0.3341
13.2309,68.4662,0.3383
13.2309,68.5317,0.3651
13.2309,68.5972,0.3411
13.2309,68.6626,0.3302
13.2309,68.7281,0.3245
13.2309,68.7936,0.3117
13.2309,68.859,0.3303
13.2309,68.9245,0.3725
13.2309,68.99,0.3805
13.2309,69.0555,0.3808
13.2309,69.1209,0.3355
13.2309,69.1864,0.3522
13.2309,69.3174,0.3293
13.2309,69.3828,0.391
13.2309,69.4483,0.3396
13.2309,69.5138,0.3987
13.2309,69.5792,0.3547
13.2309,69.7102,0.3725
13.2309,69.7757,0.4126
13.2309,69.8411,0.3993
13.2309,69.9066,0.8488
13.2309,69.9721,0.5437
13.2309,70.103,0.4349
13.2309,70.1685,0.3722
13.2309,70.234,0.3735
13.2309,70.3649,0.3933
13.2309,70.4304,0.4169
13.2309,70.5613,0.3508
13.1654,67.2877,0.4199
13.1654,67.4187,0.2722
13.1654,67.4841,0.3394
13.1654,67.5496,0.3063
13.1654,67.6151,0.6533
13.1654,67.6805,0.3643
13.1654,67.746,0.4023
13.1654,67.8115,0.4466
13.1654,67.877,0.4141
13.1654,67.9424,0.3886
13.1654,68.0079,0.4052
13.1654,68.0734,0.3509
13.1654,68.1388,0.3629
13.1654,68.2698,0.3362
13.1654,68.3353,0.3385
13.1654,68.4007,0.3291
13.1654,68.4662,0.3917
13.1654,68.5317,0.3138
13.1654,68.5972,0.3231
13.1654,68.6626,0.3199
13.1654,68.7281,0.3565
13.1654,68.7936,0.3276
13.1654,68.859,0.3499
13.1654,68.9245,0.403
13.1654,68.99,0.4096
13.1654,69.0555,0.3938
13.1654,69.1209,0.3183
13.1654,69.1864,0.3065
13.1654,69.2519,0.3396
13.1654,69.3828,0.3697
13.1654,69.4483,0.3455
13.1654,69.5138,0.3858
13.1654,69.5792,0.4044
13.1654,69.6447,0.3698
13.1654,69.7102,0.3642
13.1654,69.7757,0.3406
13.1654,69.8411,0.3172
13.1654,69.9066,0.3909
13.1654,69.9721,0.3432
13.1654,70.0376,0.3377
13.1654,70.103,0.3772
13.1654,70.1685,0.3577
13.1654,70.4959,0.4088
13.1654,70.5613,0.5449
13.1654,70.6268,0.3745
13.0999,67.2222,0.5278
13.0999,67.2877,0.3349
13.0999,67.3532,0.3013
13.0999,67.4187,0.301
13.0999,67.4841,0.4194
13.0999,67.5496,0.3068
13.0999,67.6151,0.328
13.0999,67.6805,0.3663
13.0999,67.8115,0.4169
13.0999,67.877,0.3743
13.0999,67.9424,0.375
13.0999,68.0079,0.3689
13.0999,68.0734,0.3732
13.0999,68.1388,0.358
13.0999,68.2043,0.3139
13.0999,68.2698,0.3406
13.0999,68.3353,0.3637
13.0999,68.4007,0.3253
13.0999,68.4662,0.3108
13.0999,68.5317,0.3229
13.0999,68.5972,0.3039
13.0999,68.6626,0.3031
13.0999,68.7281,0.3141
13.0999,68.7936,0.3487
13.0999,68.859,0.343
13.0999,68.9245,0.3559
13.0999,68.99,0.3482
13.0999,69.0555,0.3667
13.0999,69.1209,0.294
13.0999,69.2519,0.6213
13.0999,69.3174,0.3563
13.0999,69.3828,0.2786
13.0999,69.4483,0.4216
13.0999,69.5138,0.7496
13.0999,69.5792,0.2982
13.0999,69.6447,0.3703
13.0999,69.7102,0.5651
13.0999,69.7757,0.3565
13.0999,69.8411,0.3349
13.0999,69.9066,0.3877
13.0999,69.9721,0.3229
13.0999,70.0376,0.3398
13.0999,70.103,0.3653
13.0999,70.1685,0.4102
13.0999,70.234,0.4399
13.0999,70.2994,0.4639
13.0999,70.3649,0.4329
13.0999,70.4304,0.4186
13.0999,70.4959,0.4355
13.0999,70.5613,0.4257
13.0999,70.6268,0.5062
13.0344,67.2222,0.9159
13.0344,67.2877,0.284
13.0344,67.3532,0.3643
13.0344,67.4187,0.2975
13.0344,67.4841,0.2933
13.0344,67.5496,0.2973
13.0344,67.6151,0.3549
13.0344,67.6805,0.3266
13.0344,67.746,0.3849
13.0344,67.8115,0.5447
13.0344,67.877,0.3761
13.0344,67.9424,0.3754
13.0344,68.0079,0.3082
13.0344,68.0734,0.3606
13.0344,68.1388,0.3424
13.0344,68.2043,0.3382
13.0344,68.2698,0.3826
13.0344,68.4007,0.3288
13.0344,68.4662,0.2534
13.0344,68.5317,0.3262
13.0344,68.5972,0.3171
13.0344,68.6626,0.3065
13.0344,68.7281,0.3196
13.0344,68.7936,0.3541
13.0344,68.859,0.3472
13.0344,68.9245,0.3229
13.0344,68.99,0.3375
13.0344,69.0555,0.3333
13.0344,69.1209,0.3483
13.0344,69.2519,0.3806
13.0344,69.3174,0.4127
13.0344,69.4483,0.5033
13.0344,69.5138,0.3244
13.0344,69.5792,0.3877
13.0344,69.6447,0.3507
13.0344,69.7102,0.3411
13.0344,69.8411,0.6416
13.0344,69.9066,0.401
13.0344,69.9721,0.3544
13.0344,70.0376,0.3293
13.0344,70.103,0.3171
13.0344,70.1685,0.3079
13.0344,70.234,0.3613
13.0344,70.4304,0.6465
13.0344,70.4959,0.3407
13.0344,70.5613,0.3673
13.0344,70.6268,0.3781
12.969,67.2222,0.4877
12.969,67.2877,0.3594
12.969,67.3532,0.2033
12.969,67.4187,0.2748
12.969,67.4841,0.2856
12.969,67.5496,0.2922
12.969,67.6151,0.0331
12.969,67.746,0.3808
12.969,67.877,0.3571
12.969,67.9424,0.3156
12.969,68.0079,0.3314
12.969,68.0734,0.3465
12.969,68.1388,0.3125
12.969,68.2043,0.335
12.969,68.2698,0.3233
12.969,68.3353,0.2881
12.969,68.4007,0.1819
12.969,68.4662,0.3037
12.969,68.5317,0.3167
12.969,68.5972,0.3157
12.969,68.6626,0.3288
12.969,68.7281,0.3393
12.969,68.7936,0.3357
12.969,68.859,0.3141
12.969,68.9245,0.328
12.969,68.99,0.3414
12.969,69.0555,0.3158
12.969,69.1209,0.304
12.969,69.3828,0.3774
12.969,69.4483,0.4816
12.969,69.5138,0.4246
12.969,69.5792,0.3416
12.969,69.6447,0.3716
12.969,69.8411,0.3449
12.969,69.9066,0.3111
12.969,69.9721,0.3569
12.969,70.0376,0.3673
12.969,70.103,0.4484
12.969,70.1685,0.3454
12.969,70.4304,0.3664
12.969,70.4959,0.327
12.969,70.5613,0.3811
12.969,70.6268,0.3381
12.9035,67.2222,0.4322
12.9035,67.2877,0.2572
12.9035,67.3532,0.2644
12.9035,67.4187,0.2788
12.9035,67.4841,0.2766
12.9035,67.5496,0.306
12.9035,67.6151,0.2832
12.9035,67.6805,0.3641
12.9035,67.746,0.4698
12.9035,67.8115,0.3576
12.9035,67.877,0.3752
12.9035,68.0079,0.3711
12.9035,68.0734,0.329
12.9035,68.1388,0.3214
12.9035,68.2043,0.3235
12.9035,68.2698,0.3086
12.9035,68.4662,0.3103
12.9035,68.5317,0.3044
12.9035,68.5972,0.3169
12.9035,68.6626,0.3185
12.9035,68.7281,0.3175
12.9035,68.7936,0.3089
12.9035,68.859,0.3258
12.9035,68.9245,0.3256
12.9035,68.99,0.3252
12.9035,69.0555,0.3361
12.9035,69.1209,0.3611
12.9035,69.1864,0.3345
12.9035,69.2519,0.4641
12.9035,69.3174,0.3632
12.9035,69.3828,0.4956
12.9035,69.4483,0.3148
12.9035,69.5138,0.3318
12.9035,69.6447,0.3471
12.9035,69.7102,0.3171
12.9035,69.7757,0.3883
12.9035,69.8411,0.3377
12.9035,69.9066,0.3163
12.9035,69.9721,0.3063
12.9035,70.0376,0.3663
12.9035,70.103,0.3437
12.9035,70.1685,0.4276
12.9035,70.234,0.3014
12.9035,70.2994,0.2935
12.9035,70.3649,0.3533
12.9035,70.4959,0.3777
12.9035,70.5613,0.3727
12.9035,70.6268,0.3819
12.838,67.2222,0.2744
12.838,67.2877,0.2605
12.838,67.3532,0.2852
12.838,67.4187,0.287
12.838,67.4841,0.2793
12.838,67.5496,0.2906
12.838,67.6151,0.2936
12.838,67.6805,0.3011
12.838,67.746,0.3229
12.838,67.8115,0.3687
12.838,67.877,0.458
12.838,67.9424,0.2984
12.838,68.0079,0.3577
12.838,68.0734,0.3181
12.838,68.1388,0.3202
12.838,68.2043,0.311
12.838,68.2698,0.2966
12.838,68.5317,0.3473
12.838,68.5972,0.3142
12.838,68.6626,0.3226
12.838,68.7281,0.3112
12.838,68.7936,0.3215
12.838,68.859,0.3747
12.838,68.9245,0.3378
12.838,68.99,0.4995
12.838,69.0555,0.3148
12.838,69.1209,0.4143
12.838,69.2519,0.366
12.838,69.3174,0.3605
12.838,69.3828,0.3246
12.838,69.5138,0.3493
12.838,69.5792,0.3173
12.838,69.6447,0.2958
12.838,69.7757,0.3157
12.838,69.8411,0.4865
12.838,69.9066,0.3009
12.838,69.9721,0.2758
12.838,70.0376,0.3257
12.838,70.103,0.3586
12.838,70.1685,0.3532
12.838,70.234,0.3123
12.838,70.2994,0.2837
12.838,70.3649,0.3184
12.838,70.5613,0.3454
12.838,70.6268,0.3282
12.7725,67.2222,0.377
